,technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component
293,T1556.003,True,Pluggable Authentication Modules,"['credential-access', 'defense-evasion', 'persistence']","['Linux', 'macOS']",File,File Modification
294,T1556.003,True,Pluggable Authentication Modules,"['credential-access', 'defense-evasion', 'persistence']","['Linux', 'macOS']",Logon Session,Logon Session Creation
295,T1574.012,True,COR_PROFILER,"['persistence', 'privilege-escalation', 'defense-evasion']",['Windows'],Windows Registry,Windows Registry Key Modification
296,T1574.012,True,COR_PROFILER,"['persistence', 'privilege-escalation', 'defense-evasion']",['Windows'],Process,Process Creation
297,T1574.012,True,COR_PROFILER,"['persistence', 'privilege-escalation', 'defense-evasion']",['Windows'],Module,Module Load
298,T1574.012,True,COR_PROFILER,"['persistence', 'privilege-escalation', 'defense-evasion']",['Windows'],Command,Command Execution
299,T1562.007,True,Disable or Modify Cloud Firewall,['defense-evasion'],['IaaS'],Firewall,Firewall Rule Modification
300,T1562.007,True,Disable or Modify Cloud Firewall,['defense-evasion'],['IaaS'],Firewall,Firewall Disable
301,T1098.004,True,SSH Authorized Keys,['persistence'],"['Linux', 'macOS']",Process,Process Creation
302,T1098.004,True,SSH Authorized Keys,['persistence'],"['Linux', 'macOS']",Command,Command Execution
303,T1098.004,True,SSH Authorized Keys,['persistence'],"['Linux', 'macOS']",File,File Modification
304,T1480.001,True,Environmental Keying,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
305,T1480.001,True,Environmental Keying,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
306,T1059.007,True,JavaScript,['execution'],"['Windows', 'macOS', 'Linux']",Command,Command Execution
307,T1059.007,True,JavaScript,['execution'],"['Windows', 'macOS', 'Linux']",Process,Process Creation
308,T1059.007,True,JavaScript,['execution'],"['Windows', 'macOS', 'Linux']",Module,Module Load
309,T1059.007,True,JavaScript,['execution'],"['Windows', 'macOS', 'Linux']",Script,Script Execution
310,T1578.004,True,Revert Cloud Instance,['defense-evasion'],['IaaS'],Instance,Instance Modification
311,T1578.004,True,Revert Cloud Instance,['defense-evasion'],['IaaS'],Instance,Instance Start
312,T1578.004,True,Revert Cloud Instance,['defense-evasion'],['IaaS'],Instance,Instance Stop
313,T1578.003,True,Delete Cloud Instance,['defense-evasion'],['IaaS'],Instance,Instance Deletion
314,T1578.001,True,Create Snapshot,['defense-evasion'],['IaaS'],Snapshot,Snapshot Creation
315,T1578.002,True,Create Cloud Instance,['defense-evasion'],['IaaS'],Instance,Instance Creation
316,T1127.001,True,MSBuild,['defense-evasion'],['Windows'],Process,Process Creation
317,T1127.001,True,MSBuild,['defense-evasion'],['Windows'],Command,Command Execution
318,T1027.005,True,Indicator Removal from Tools,['defense-evasion'],"['Linux', 'macOS', 'Windows']",,
319,T1562.006,True,Indicator Blocking,['defense-evasion'],"['Windows', 'macOS', 'Linux']",Windows Registry,Windows Registry Key Modification
320,T1562.006,True,Indicator Blocking,['defense-evasion'],"['Windows', 'macOS', 'Linux']",Sensor Health,Host Status
321,T1562.006,True,Indicator Blocking,['defense-evasion'],"['Windows', 'macOS', 'Linux']",Command,Command Execution
322,T1573.002,True,Asymmetric Cryptography,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
323,T1573.001,True,Symmetric Cryptography,['command-and-control'],"['Linux', 'Windows', 'macOS']",Network Traffic,Network Traffic Content
324,T1573,False,Encrypted Channel,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
325,T1027.004,True,Compile After Delivery,['defense-evasion'],"['Linux', 'macOS', 'Windows']",File,File Metadata
326,T1027.004,True,Compile After Delivery,['defense-evasion'],"['Linux', 'macOS', 'Windows']",File,File Creation
327,T1027.004,True,Compile After Delivery,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
328,T1027.004,True,Compile After Delivery,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
329,T1574.004,True,Dylib Hijacking,"['persistence', 'privilege-escalation', 'defense-evasion']",['macOS'],File,File Creation
330,T1574.004,True,Dylib Hijacking,"['persistence', 'privilege-escalation', 'defense-evasion']",['macOS'],File,File Modification
331,T1574.004,True,Dylib Hijacking,"['persistence', 'privilege-escalation', 'defense-evasion']",['macOS'],Module,Module Load
332,T1546.015,True,Component Object Model Hijacking,"['privilege-escalation', 'persistence']",['Windows'],Process,Process Creation
333,T1546.015,True,Component Object Model Hijacking,"['privilege-escalation', 'persistence']",['Windows'],Windows Registry,Windows Registry Key Modification
334,T1546.015,True,Component Object Model Hijacking,"['privilege-escalation', 'persistence']",['Windows'],Command,Command Execution
335,T1546.015,True,Component Object Model Hijacking,"['privilege-escalation', 'persistence']",['Windows'],Module,Module Load
336,T1071.004,True,DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
337,T1071.004,True,DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
338,T1071.003,True,Mail Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
339,T1071.003,True,Mail Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
340,T1071.002,True,File Transfer Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
341,T1071.002,True,File Transfer Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
342,T1071.001,True,Web Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
343,T1071.001,True,Web Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
344,T1572,False,Protocol Tunneling,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
345,T1572,False,Protocol Tunneling,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
346,T1572,False,Protocol Tunneling,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
347,T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
348,T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
349,T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
350,T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
351,T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
352,T1048.002,True,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
353,T1048.002,True,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
354,T1048.002,True,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
355,T1048.002,True,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
356,T1048.002,True,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
357,T1048.001,True,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
358,T1048.001,True,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
359,T1048.001,True,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
360,T1048.001,True,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
361,T1048.001,True,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
362,T1001.003,True,Protocol Impersonation,['command-and-control'],"['Linux', 'Windows', 'macOS']",Network Traffic,Network Traffic Content
363,T1001.002,True,Steganography,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
364,T1001.001,True,Junk Data,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
365,T1132.002,True,Non-Standard Encoding,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
366,T1132.001,True,Standard Encoding,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
367,T1090.004,True,Domain Fronting,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
368,T1090.003,True,Multi-hop Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows', 'Network']",Network Traffic,Network Traffic Flow
369,T1090.003,True,Multi-hop Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows', 'Network']",Network Traffic,Network Connection Creation
370,T1090.003,True,Multi-hop Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows', 'Network']",Network Traffic,Network Traffic Content
371,T1090.002,True,External Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
372,T1090.002,True,External Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
373,T1090.002,True,External Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
374,T1090.001,True,Internal Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
375,T1090.001,True,Internal Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
376,T1090.001,True,Internal Proxy,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
377,T1102.003,True,One-Way Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
378,T1102.003,True,One-Way Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
379,T1102.003,True,One-Way Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
380,T1102.002,True,Bidirectional Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
381,T1102.002,True,Bidirectional Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
382,T1102.002,True,Bidirectional Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
383,T1102.001,True,Dead Drop Resolver,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
384,T1102.001,True,Dead Drop Resolver,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
385,T1571,False,Non-Standard Port,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
386,T1571,False,Non-Standard Port,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
387,T1571,False,Non-Standard Port,['command-and-control'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
388,T1074.002,True,Remote Data Staging,['collection'],"['Windows', 'IaaS', 'Linux', 'macOS']",File,File Access
389,T1074.002,True,Remote Data Staging,['collection'],"['Windows', 'IaaS', 'Linux', 'macOS']",File,File Creation
390,T1074.002,True,Remote Data Staging,['collection'],"['Windows', 'IaaS', 'Linux', 'macOS']",Command,Command Execution
391,T1074.001,True,Local Data Staging,['collection'],"['Linux', 'macOS', 'Windows']",File,File Access
392,T1074.001,True,Local Data Staging,['collection'],"['Linux', 'macOS', 'Windows']",File,File Creation
393,T1074.001,True,Local Data Staging,['collection'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
394,T1078.004,True,Cloud Accounts,"['defense-evasion', 'persistence', 'privilege-escalation', 'initial-access']","['Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Google Workspace']",Logon Session,Logon Session Metadata
395,T1078.004,True,Cloud Accounts,"['defense-evasion', 'persistence', 'privilege-escalation', 'initial-access']","['Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Google Workspace']",User Account,User Account Authentication
396,T1078.004,True,Cloud Accounts,"['defense-evasion', 'persistence', 'privilege-escalation', 'initial-access']","['Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Google Workspace']",Logon Session,Logon Session Creation
397,T1564.004,True,NTFS File Attributes,['defense-evasion'],['Windows'],Process,OS API Execution
398,T1564.004,True,NTFS File Attributes,['defense-evasion'],['Windows'],File,File Metadata
399,T1564.004,True,NTFS File Attributes,['defense-evasion'],['Windows'],File,File Modification
400,T1564.004,True,NTFS File Attributes,['defense-evasion'],['Windows'],Command,Command Execution
401,T1564.003,True,Hidden Window,['defense-evasion'],"['macOS', 'Windows']",Process,Process Creation
402,T1564.003,True,Hidden Window,['defense-evasion'],"['macOS', 'Windows']",Command,Command Execution
403,T1564.003,True,Hidden Window,['defense-evasion'],"['macOS', 'Windows']",Script,Script Execution
404,T1564.003,True,Hidden Window,['defense-evasion'],"['macOS', 'Windows']",File,File Modification
